phrase,code
switch on Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', 1);"
switch Philips hue lamp in room 4.443 to on state .,"philipshue(light, 4.443, None).writeProperty('power', 1);"
switch on power of Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', 1);"
turn on Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', 1);"
turn on power of Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', 1);"
turn power on of Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', 1);"
set power on Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', 1);"
Philips hue lamp in room 4.443 power on .,"philipshue(light, 4.443, None).writeProperty('power', 1);"
activate Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', on);"
deactivate Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', off);"
power up Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', on);"
power down Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', off);"
switch off Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', 0);"
switch Philips hue lamp in room 4.443 to off state .,"philipshue(light, 4.443, None).writeProperty('power', 0);"
switch off power of Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', 0);"
turn off Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', 0);"
turn off power of Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', 0);"
turn power off of Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', 0);"
set power off Philips hue lamp in room 4.443 .,"philipshue(light, 4.443, None).writeProperty('power', 0);"
Philips hue lamp in room 4.443 power off .,"philipshue(light, 4.443, None).writeProperty('power', 0);"
switch on Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', 1);"
switch Philips hue lamp in IoT lab to on state .,"philipshue(light, IoT_lab, None).writeProperty('power', 1);"
switch on power of Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', 1);"
turn on Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', 1);"
turn on power of Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', 1);"
turn power on of Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', 1);"
set power on Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', 1);"
Philips hue lamp in IoT lab power on .,"philipshue(light, IoT_lab, None).writeProperty('power', 1);"
activate Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', on);"
deactivate Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', off);"
power up Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', on);"
power down Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', off);"
switch off Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', 0);"
switch Philips hue lamp in IoT lab to off state .,"philipshue(light, IoT_lab, None).writeProperty('power', 0);"
switch off power of Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', 0);"
turn off Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', 0);"
turn off power of Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', 0);"
turn power off of Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', 0);"
set power off Philips hue lamp in IoT lab .,"philipshue(light, IoT_lab, None).writeProperty('power', 0);"
Philips hue lamp in IoT lab power off .,"philipshue(light, IoT_lab, None).writeProperty('power', 0);"
switch on hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', 1);"
switch hue lamp in the kitchen to on state .,"philipshue(light, kitchen, None).writeProperty('power', 1);"
switch on power of hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', 1);"
turn on hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', 1);"
turn on power of hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', 1);"
turn power on of hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', 1);"
set power on hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', 1);"
hue lamp in the kitchen power on .,"philipshue(light, kitchen, None).writeProperty('power', 1);"
activate hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', on);"
deactivate hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', off);"
power up hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', on);"
power down hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', off);"
switch off hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', 0);"
switch hue lamp in the kitchen to off state .,"philipshue(light, kitchen, None).writeProperty('power', 0);"
switch off power of hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', 0);"
turn off hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', 0);"
turn off power of hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', 0);"
turn power off of hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', 0);"
set power off hue lamp in the kitchen .,"philipshue(light, kitchen, None).writeProperty('power', 0);"
hue lamp in the kitchen power off .,"philipshue(light, kitchen, None).writeProperty('power', 0);"
switch on Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', 1);"
switch Philips hue owned by Zhou to on state .,"philipshue(light, None, Zhou).writeProperty('power', 1);"
switch on power of Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', 1);"
turn on Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', 1);"
turn on power of Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', 1);"
turn power on of Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', 1);"
set power on Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', 1);"
Philips hue owned by Zhou power on .,"philipshue(light, None, Zhou).writeProperty('power', 1);"
activate Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', on);"
deactivate Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', off);"
power up Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', on);"
power down Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', off);"
switch off Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', 0);"
switch Philips hue owned by Zhou to off state .,"philipshue(light, None, Zhou).writeProperty('power', 0);"
switch off power of Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', 0);"
turn off Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', 0);"
turn off power of Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', 0);"
turn power off of Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', 0);"
set power off Philips hue owned by Zhou .,"philipshue(light, None, Zhou).writeProperty('power', 0);"
Philips hue owned by Zhou power off .,"philipshue(light, None, Zhou).writeProperty('power', 0);"
switch on Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', 1);"
switch Philips hue from Michael to on state .,"philipshue(light, None, Michael).writeProperty('power', 1);"
switch on power of Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', 1);"
turn on Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', 1);"
turn on power of Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', 1);"
turn power on of Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', 1);"
set power on Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', 1);"
Philips hue from Michael power on .,"philipshue(light, None, Michael).writeProperty('power', 1);"
activate Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', on);"
deactivate Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', off);"
power up Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', on);"
power down Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', off);"
switch off Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', 0);"
switch Philips hue from Michael to off state .,"philipshue(light, None, Michael).writeProperty('power', 0);"
switch off power of Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', 0);"
turn off Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', 0);"
turn off power of Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', 0);"
turn power off of Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', 0);"
set power off Philips hue from Michael .,"philipshue(light, None, Michael).writeProperty('power', 0);"
Philips hue from Michael power off .,"philipshue(light, None, Michael).writeProperty('power', 0);"
switch on Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', 1);"
switch Daniel's Philips hue to on state .,"philipshue(light, None, Daniel).writeProperty('power', 1);"
switch on power of Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', 1);"
turn on Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', 1);"
turn on power of Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', 1);"
turn power on of Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', 1);"
set power on Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', 1);"
Daniel's Philips hue power on .,"philipshue(light, None, Daniel).writeProperty('power', 1);"
activate Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', on);"
deactivate Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', off);"
power up Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', on);"
power down Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', off);"
switch off Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', 0);"
switch Daniel's Philips hue to off state .,"philipshue(light, None, Daniel).writeProperty('power', 0);"
switch off power of Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', 0);"
turn off Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', 0);"
turn off power of Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', 0);"
turn power off of Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', 0);"
set power off Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('power', 0);"
Daniel's Philips hue power off .,"philipshue(light, None, Daniel).writeProperty('power', 0);"
switch Philips hue lamp in room 4.443 color to white .,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
switch color of Philips hue lamp in room 4.443 to white .,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
set Philips hue lamp in room 4.443 color to white .,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
set color of Philips hue lamp in room 4.443 to white .,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
update Philips hue lamp in room 4.443 color to white .,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
adjust color of Philips hue lamp in room 4.443 to white .,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
modify Philips hue lamp in room 4.443 color to white .,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255})"
change the color lamp in room 4443 color to black,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
change the lamp in room 4443 color to black,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
change the lamp color in room 4443 to black,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
switch the color of the philips lamp in room 4443 to black,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
change the color of philips's hue lamp in room 4443 to black,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
change color of philips lamp in room 4443 to black,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
adjust the color of the philips lamp in room 4443 to black,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
change the color of the philips lamp in room 4443 to black,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0})"
change color of the philips hue lamp in room 4443 to black,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
convert the color of the philips lamp in room 4443 to black,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
convert color of philips lamp in room 4443 to black,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
i want philips color lamp in room 4443 black,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
change the color lamp in room 4443 color to red,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
change the lamp in room 4443 color to red,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
change the lamp color in room 4443 to red,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
switch the color of the philips lamp in room 4443 to red,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
change the lamp in room 4443 to red,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
change the color of the philips lamp in room 4443 to red,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
adjust color of philips lamp in room 4443 to red,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
adjust the color of the philips color lamp in room 4443 to red,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
adjust color of the philips hue lamp in room 4443 to red,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
change color of the philips hue lamp in room 4443 to red,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
convert the color of the philips color lamp in room 4443 to red,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
change the lamp color of philips to red in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
change the color of the lamp of philips to red in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
change the color of the lamp in the room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
change lamp color to red in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
i want philips color lamp in room 4443 red,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
change the lamp color in room 4443 to maroon,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
change lamp in room 4443 color to maroon,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
change the color lamp in room 4443 color to maroon,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
switch the color of the philips lamp in room 4443 to maroon,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
change the lamp in room 4443 to maroon,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
change the color of the philips lamp in room 4443 to maroon,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
adjust the color of the philips lamp in room 4443 to maroon,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
adjust color of philips lamp in room 4443 to maroon,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
adjust the color of philips lamps in room 4443 to maroon,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
adjust color of the philips hue lamp in room 4443 to maroon,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
change the color of the philips color lamp in room 4443 to maroon,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
change the lamp color in room 4443 to yellow,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
change color of the lamp in room 4443 to yellow,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
change the color lamp in room 4443 to yellow,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
update the color lamp in room 4443 to yellow,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
update the lamp in room 4443 color to yellow,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
change the color of the philips lamp in room 4443 to yellow,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
adjust the color of the philips lamp in room 4443 to yellow,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
adjust color of philips lamp in room 4443 to yellow,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
adjust color of the philips hue lamp in room 4443 to yellow,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
change the lamp of philips to yellow in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0})"
change the light in the room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0})"
change color of the philips hue lamp in room 4443 to yellow,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
i want philips color lamp in room 4443 yellow,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
switch from orange to olive the philips color lamp in the room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
change philips lamp color to olive,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
set the color of the lamp of philips in the room 4443 olive,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
set the color of the philips lamp in the room 4443 olive,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
set up the color of the philips hue lamp in the room 4443 olive,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
i want a lamp of the hue of philip's in the room 4443 olive,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
i want the lamp of philip's color in the room 4443 olive,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
change the lamp color in room 4443 to lime,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
change color of the lamp in room 4443 to lime,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
change the color lamp in room 4443 to lime,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
change the color of the philips lamp in room 4443 to lime,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
convert the lamp in room 4443 to lime,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
change the hue lamp in room 4443 to lime,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
convert color of the philips color lamp in room 4443 to lime,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
change the lamp color of philips to lime in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
change the color of the lamp of philips to lime in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
change the color of the lamp to lime in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
change lamp color to lime in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
i want the lamp of philip's to be lime in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
i want the color lamp in the room 4443 color lime,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
i want the hue lamp in the room 4443 color lime,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
switch the philips hue lamp in room 4443 to green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change the lamp color in room 4443 to green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change color of the lamp in room 4443 to green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change the color lamp in room 4443 to green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
switch the color of the philips lamp in room 4443 to green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change color of philips's color lamp in room 4443 to green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change the color of the philips lamp in room 4443 to green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
adjust color of philips lamp in room 4443 to green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
adjust the color of the philips color lamp in room 4443 to green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
adjust color of the philips hue lamp in room 4443 to green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change color of philips lamp in room 4443 to green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change philips's color lamp in room 4443 to green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change the lamp color of philips to green in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change the color of the lamp to green in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change lamp color to green in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
i want the philips hue lamp in room 4443 green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
i want philips color lamp in room 4443 green,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change the lamp color in room 4443 to aqua,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
change color of the lamp in room 4443 to aqua,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
change the color lamp in room 4443 to aqua,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
change the color of the philips lamp in room 4443 to aqua,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
recolor the philips lamp in room 4443 to aqua,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255})"
recolor the philips hue lamp in room 4443 in aqua,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255})"
change philips color lamp to aqua in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255})"
change color of the philips hue lamp in room 4443 to aqua,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
convert the color of the philips color lamp in room 4443 to aqua,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
change the color lamp in room 4443 color to teal,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the lamp in room 4443 color to teal,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the lamp color in room 4443 to teal,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
switch the color of the philips lamp in room 4443 to teal,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the color of the philips lamp in room 4443 to teal,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the lamp color in room 4443 to blue,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
change color of the lamp in room 4443 to blue,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
change the color lamp in room 4443 to blue,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
change the color of the philips lamp in room 4443 to blue,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
adjust color of philips lamp in room 4443 to blue,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
adjust the color of the philips color lamp in room 4443 to blue,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
change the color of the philips color lamp in room 4443 to blue,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
change color of the philips hue lamp in room 4443 to blue,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
change the lamp color of philips to blue in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
change the color of the lamp of philips to blue in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
change the color of the lamp to blue in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
change lamp color to blue in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
change the lamp color in room 4443 to navy,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
change the color lamp in room 4443 to navy,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
update the color lamp in room 4443 navy,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
update the lamp in room 4443 color to navy,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
i want the lamp of philip in room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
i want the lamp in room 4443 color navy,"philipshue(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
change the lamp color in room 4443 in fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
change color of the lamp in room 4443 to fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
change the color lamp in room 4443 to fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
switch the lamp color in room 4443 to fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
switch the color of the philips lamp in room 4443 to fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
change the color of philips' hue lamp in room 4443 to fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
update the color lamp in room 4443 to fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
update the lamp in room 4443 color to fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
change the lamp color in room 4443 to fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
change the color of the philips lamp in room 4443 to fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
adjust the hue of philips lamp in room 4443 to fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
adjust the color of the philips lamp in room 4443 to fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
adjust color of philips lamp in room 4443 to fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
i want a fuchsia color on the philips color lamp in the room 4443,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
i want the color lamp in room 4443 to be fuchsia,"philipshue(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
change the lamp color in room 4443 to purple,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
change color of the lamp in room 4443 to purple,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
change the color lamp in room 4443 to purple,"philipshue(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
