phrase,code
switch on govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', 1);"
switch govee lamp in room 4.443 to on state .,"goveelamp(light, 4.443, None).writeProperty('power', 1);"
switch on power of govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', 1);"
turn on govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', 1);"
turn on power of govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', 1);"
turn power on of govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', 1);"
set power on govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', 1);"
govee lamp in room 4.443 power on .,"goveelamp(light, 4.443, None).writeProperty('power', 1);"
activate govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', on);"
deactivate govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', off);"
power up govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', on);"
power down govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', off);"
switch off govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', 0);"
switch govee lamp in room 4.443 to off state .,"goveelamp(light, 4.443, None).writeProperty('power', 0);"
switch off power of govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', 0);"
turn off govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', 0);"
turn off power of govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', 0);"
turn power off of govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', 0);"
set power off govee lamp in room 4.443 .,"goveelamp(light, 4.443, None).writeProperty('power', 0);"
govee lamp in room 4.443 power off .,"goveelamp(light, 4.443, None).writeProperty('power', 0);"
switch on govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', 1);"
switch govee lamp in IoT lab to on state .,"goveelamp(light, IoT_lab, None).writeProperty('power', 1);"
switch on power of govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', 1);"
turn on govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', 1);"
turn on power of govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', 1);"
turn power on of govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', 1);"
set power on govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', 1);"
govee lamp in IoT lab power on .,"goveelamp(light, IoT_lab, None).writeProperty('power', 1);"
activate govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', on);"
deactivate govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', off);"
power up govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', on);"
power down govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', off);"
switch off govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', 0);"
switch govee lamp in IoT lab to off state .,"goveelamp(light, IoT_lab, None).writeProperty('power', 0);"
switch off power of govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', 0);"
turn off govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', 0);"
turn off power of govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', 0);"
turn power off of govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', 0);"
set power off govee lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('power', 0);"
govee lamp in IoT lab power off .,"goveelamp(light, IoT_lab, None).writeProperty('power', 0);"
switch on govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', 1);"
switch govee lamp in the kitchen to on state .,"goveelamp(light, kitchen, None).writeProperty('power', 1);"
switch on power of govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', 1);"
turn on govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', 1);"
turn on power of govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', 1);"
turn power on of govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', 1);"
set power on govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', 1);"
govee lamp in the kitchen power on .,"goveelamp(light, kitchen, None).writeProperty('power', 1);"
activate govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', on);"
deactivate govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', off);"
power up govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', on);"
power down govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', off);"
switch off govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', 0);"
switch govee lamp in the kitchen to off state .,"goveelamp(light, kitchen, None).writeProperty('power', 0);"
switch off power of govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', 0);"
turn off govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', 0);"
turn off power of govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', 0);"
turn power off of govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', 0);"
set power off govee lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('power', 0);"
govee lamp in the kitchen power off .,"goveelamp(light, kitchen, None).writeProperty('power', 0);"
switch on govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', 1);"
switch govee lamp owned by Zhou to on state .,"goveelamp(light, None, Zhou).writeProperty('power', 1);"
switch on power of govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', 1);"
turn on govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', 1);"
turn on power of govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', 1);"
turn power on of govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', 1);"
set power on govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', 1);"
govee lamp owned by Zhou power on .,"goveelamp(light, None, Zhou).writeProperty('power', 1);"
activate govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', on);"
deactivate govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', off);"
power up govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', on);"
power down govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', off);"
switch off govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', 0);"
switch govee lamp owned by Zhou to off state .,"goveelamp(light, None, Zhou).writeProperty('power', 0);"
switch off power of govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', 0);"
turn off govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', 0);"
turn off power of govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', 0);"
turn power off of govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', 0);"
set power off govee lamp owned by Zhou .,"goveelamp(light, None, Zhou).writeProperty('power', 0);"
govee lamp owned by Zhou power off .,"goveelamp(light, None, Zhou).writeProperty('power', 0);"
switch on govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', 1);"
switch govee lamp from Michael to on state .,"goveelamp(light, None, Michael).writeProperty('power', 1);"
switch on power of govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', 1);"
turn on govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', 1);"
turn on power of govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', 1);"
turn power on of govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', 1);"
set power on govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', 1);"
govee lamp from Michael power on .,"goveelamp(light, None, Michael).writeProperty('power', 1);"
activate govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', on);"
deactivate govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', off);"
power up govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', on);"
power down govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', off);"
switch off govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', 0);"
switch govee lamp from Michael to off state .,"goveelamp(light, None, Michael).writeProperty('power', 0);"
switch off power of govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', 0);"
turn off govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', 0);"
turn off power of govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', 0);"
turn power off of govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', 0);"
set power off govee lamp from Michael .,"goveelamp(light, None, Michael).writeProperty('power', 0);"
govee lamp from Michael power off .,"goveelamp(light, None, Michael).writeProperty('power', 0);"
switch on Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', 1);"
switch Daniel's govee lamp to on state .,"goveelamp(light, None, Daniel).writeProperty('power', 1);"
switch on power of Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', 1);"
turn on Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', 1);"
turn on power of Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', 1);"
turn power on of Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', 1);"
set power on Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', 1);"
Daniel's govee lamp power on .,"goveelamp(light, None, Daniel).writeProperty('power', 1);"
activate Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', on);"
deactivate Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', off);"
power up Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', on);"
power down Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', off);"
switch off Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', 0);"
switch Daniel's govee lamp to off state .,"goveelamp(light, None, Daniel).writeProperty('power', 0);"
switch off power of Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', 0);"
turn off Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', 0);"
turn off power of Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', 0);"
turn power off of Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', 0);"
set power off Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('power', 0);"
Daniel's govee lamp power off .,"goveelamp(light, None, Daniel).writeProperty('power', 0);"
switch govee lamp in room 4.443 color to white .,"goveelamp(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
switch color of govee lamp in room 4.443 to white .,"goveelamp(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
set govee lamp in room 4.443 color to white .,"goveelamp(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
set color of govee lamp in room 4.443 to white .,"goveelamp(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
update govee lamp in room 4.443 color to white .,"goveelamp(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
adjust color of govee lamp in room 4.443 to white .,"goveelamp(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
modify govee lamp in room 4.443 color to white .,"goveelamp(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255})"
slowly reduce the govee lamp owned by zhou to two thirds brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 170);"
reduce the brightness of the govee color owned by zhou slowly to two thirds,"goveelamp(light, None, Zhou).invokeAction('dim', 170);"
reduce govee lamp slowly to two thirds,"goveelamp(light, None, Zhou).invokeAction('dim', 170);"
gradually reduce zhou's govee lamp to two thirds of its brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 170);"
reduce gradually the hue of govee owned by zhou to two thirds of the brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 170);"
gradually reduce the govee lamp owned by zhou to two thirds of the brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 170);"
reduce govee lamp gradually to two thirds brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 170);"
reduce the hue of govee owned by zhou gradually to two thirds brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 170);"
zhou gradually reduced the brightness of the govee lamp to two thirds,"goveelamp(light, None, Zhou).invokeAction('dim', 170);"
the brightness of govee's color owned by zhou gradually fades to two thirds,"goveelamp(light, None, Zhou).invokeAction('dim', 170);"
gradually fade the hue of govee owned by zhou to two thirds of its brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 170);"
the color of the govee owned by zhou was reduced to 70 percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
gradually increase the color brightness of the govee owned by zhou to 70 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
adjust the brightness of the govee color owned by zhou slowly to 70 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
adjust the brightness of govee lamp owned by zhou slowly to seventy percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
adjust brightness of the hue of govee owned by zhou slowly to seventy percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
adjust the govee lamp of zhou gradually to 70 percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
adjust govee lamp gradually to seventy percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
reduce govee lamp gradually to seventy percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
reduce the brightness of govee lamp owned by zhou gradually to seventy percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
reduce govee owned by zhou slowly to seventy percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
reduce the color of the govee owned by zhou slowly to seventy percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
reduce zhou's govee lamp slowly to seventy percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
slowly reduce the govee lamp owned by zhou to seventy percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
reduce govee lamp slowly to seventy percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
reduce the brightness of govee lamp owned by zhou slowly to seventy percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
reduce zhou's govee lamp gradually to seventy percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
reduce the hue of govee owned by zhou gradually to seventy percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
reduce the govee lamp owned by zhou gradually to seventy percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
the brightness of the govee lamp owned by zhou gradually decreased to seventy percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
a gradual decrease in the brightness of the govee lamp owned by zhou to seventy percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
a decrease in the brightness of the govee lamp owned by zhou gradually to 70 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
lower the hue of govee owned by zhou slowly to seventy percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
zhou's color fades slowly to 70 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
the govee lamp owned by zhou slowly fades to seventy percent,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
the govee lamp is gradually faded to seventy-percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
the hue of govee owned by zhou gradually fades to seventy-percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 178);"
adjust the brightness of govee lamp owned by zhou slowly to three quarters,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
adjust the brightness of the govee color owned by zhou slowly to three quarters,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
adjust brightness of the hue of govee owned by zhou slowly to three quarters,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
adjust govee lamp gradually to three quarter brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
gradually reduce the brightness of the govee lamp owned by zhou to three quarters,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
reduce the brightness of govee lamp owned by zhou gradually to three quarters,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
reduce govee lamp slowly to three quarters brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
slowly reduce the govee lamp owned by zhou to three quarters brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
reduce the govee lamp owned by zhou slowly to three quarters brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
reduce the brightness of the govee color owned by zhou slowly to three quarters,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
reduce gradually the hue of govee owned by zhou to three quarters of brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
gradually reduce the govee lamp owned by zhou to three quarters brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
reduce the hue of govee owned by zhou gradually to three quarters of brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
zhou gradually reduced the brightness of the govee lamp to three quarters,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
reduce govee lamp slowly to three quarter brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
lower the hue of govee owned by zhou slowly to three quarters brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
the bright hue of the govee of zhou slowly fades to three quarters,"goveelamp(light, None, Zhou).invokeAction('dim', 190);"
the color of the govee owned by zhou was reduced to 80 percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
adjust the brightness of the govee color owned by zhou slowly to 80 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
adjust brightness of the govee lamp owned by zhou slowly to eighty percent,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
adjust brightness of the govee color owned by zhou slowly to 80 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
adjust the brightness of govee lamp owned by zhou slowly to eighty percent,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
adjust govee lamp gradually to eighty percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
reduce the brightness of govee lamp owned by zhou gradually to eighty percent,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
reduce govee owned by zhou slowly to eighty percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
reduce the color of the govee owned by zhou slowly to eighty percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
reduce govee lamp slowly to eighty percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
slowly reduce the govee lamp owned by zhou to eighty percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
reduce govee lamp slowly to eighty percent,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
reduce the brightness of govee lamp owned by zhou slowly to eighty percent,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
gradually reduce govee lamp owned by zhou to 80 percent of its brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
reduce the hue of govee owned by zhou gradually to 80 percent of the brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
reduce govee lamp owned by zhou gradually to eighty percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
reduce zhou's govee lamp slowly to eighty percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
lower the hue of govee owned by zhou slowly to eighty percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
zhou's color fades slowly to 80 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
the govee lamp owned by zhou slowly fades to eighty percent,"goveelamp(light, None, Zhou).invokeAction('dim', 200);"
the color of the govee owned by zhou was dim to 90 percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
the hue of govee owned by zhou was dim to 90 percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
adjust brightness of the govee lamp owned by zhou slowly to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
adjust the brightness of the govee lamp owned by zhou slowly to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
adjust the brightness of the govee color owned by zhou slowly to ninety percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
adjust the brightness of govee lamp owned by zhou slowly to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
adjust brightness of the govee color owned by zhou slowly to ninety percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
adjust brightness of govee lamp owned by zhou slowly to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
adjust the govee lamp of zhou gradually to 90 percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
adjust govee lamp gradually to 90 percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce govee lamp gradually to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce the brightness of govee lamp owned by zhou gradually to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce the brightness of the govee lamp owned by zhou gradually to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce brightness of govee lamp owned by zhou gradually to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce the color of the govee owned by zhou slowly to 90 percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce zhou's govee lamp slowly to ninety percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce the hue of govee owned by zhou slowly to ninety percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce govee lamp slowly to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce the brightness of govee lamp owned by zhou slowly to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce the brightness of the govee lamp owned by zhou slowly to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce zhou's govee lamp gradually to ninety percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce the hue of govee owned by zhou gradually to ninety percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce the govee lamp owned by zhou gradually to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
lower the hue of govee owned by zhou slowly to ninety percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce the luminosity of the govee color owned by zhou gradually to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
reduce the brightness of govee color owned by zhou gradually to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
zhou's color fades slowly to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
the govee lamp owned by zhou slowly fades to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
the brightness of the govee lamp owned by zhou slowly fades to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
fade the brightness of the govee lamp owned by zhou slowly to 90 percent,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
the color owned by zhou gradually fades to ninety percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
the hue of govee owned by zhou gradually fades to ninety percent brightness,"goveelamp(light, None, Zhou).invokeAction('dim', 230);"
adjust the brightness of the govee lamp slowly to ten percent,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
gradually adjust the govee lamp from michael's brightness to ten percent,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
gradually reduce the color brightness of the govee lamp from michael to 10 percent,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
reduce michael govee's color slowly to 10 percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
reduce the michael govee lamp slowly to 10 percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
reduce the govee lamp slowly to ten percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
reduce the brightness of the govee color slowly from michael to ten percent,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
reduce govee lamp brightness slowly to ten percent,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
reduce the hue of govee gradually to 10 percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
reduce the color intensity of the govee lamp gradually to 10 percent,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
gradually reduce michael govee's color to 10 percent,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
reduce michael govee's color slowly to ten percent,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
reduce the michael govee lamp slowly to ten percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
govee's brightness gradually fades to 10 percent,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
the brightness of the michael govee lamp gradually fades to 10 percent,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
the bright govee lamp of michael gradually fades to 10 percent,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
reduce govee's color brightness slowly to ten percent,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
reduce the brightness of the color of govee slowly to 10 percent,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
gradually fade the michael govee color to 10 percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
slowly reduces the govee color of michael to 10 percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 25);"
adjust brightness of govee's color slowly to 20 percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
adjust the brightness of the govee lamp slowly to twenty percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
adjust brightness of the govee lamp slowly to twenty percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
gradually adjust the govee lamp from michael's brightness to 20 percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
decrease the brightness of the govee color gradually to 20 percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
reduce the brightness of the govee lamp gradually to twenty percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
reduce govee lamp brightness gradually to twenty percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
reduce michael govee's color slowly to 20 percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
reduce the michael govee lamp slowly to 20 percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
reduce the govee lamp slowly to twenty percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
reduce the brightness of the govee color slowly from michael to 20 percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
reduce govee's brightness slowly to twenty percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
reduce the brightness of the govee lamp slowly to twenty percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
reduce michael govee's color gradually to 20 percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
reduce the michael govee lamp gradually to twenty percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
reduce govee lamp gradually to 20 percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
decrease the hue of govee gradually to twenty percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
reduce the govee lamp gradually to twenty percent brightness,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
slowly reduce the govee lamp from michael to twenty percent of the brightness,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
govee's brightness slowly fades to twenty percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
the brightness of michael's govee lamp slowly fades to twenty percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
the bright govee lamp of michael slowly fades to twenty percent,"goveelamp(light, None, Michael).invokeAction('dim', 50);"
